"","timp","frecventa","tip","Day_night"
"473",2003-10-29,100,"MYD11A1","Night"
"474",2003-10-30,0,"MYD11A1","Night"
"475",2003-10-31,100,"MYD11A1","Night"
"476",2003-11-01,0,"MYD11A1","Night"
"477",2003-11-02,100,"MYD11A1","Night"
"478",2003-11-03,100,"MYD11A1","Night"
"479",2003-11-04,100,"MYD11A1","Night"
"480",2003-11-05,100,"MYD11A1","Night"
"481",2003-11-06,0,"MYD11A1","Night"
"482",2003-11-07,100,"MYD11A1","Night"
"483",2003-11-08,0,"MYD11A1","Night"
"484",2003-11-09,100,"MYD11A1","Night"
"485",2003-11-10,91.8181818181818,"MYD11A1","Night"
"486",2003-11-11,100,"MYD11A1","Night"
"487",2003-11-12,100,"MYD11A1","Night"
"488",2003-11-13,0,"MYD11A1","Night"
"489",2003-11-14,100,"MYD11A1","Night"
"490",2003-11-15,84.5454545454545,"MYD11A1","Night"
"491",2003-11-16,100,"MYD11A1","Night"
"492",2003-11-17,96.3636363636364,"MYD11A1","Night"
"493",2003-11-18,100,"MYD11A1","Night"
"494",2003-11-19,100,"MYD11A1","Night"
"495",2003-11-20,43.6363636363636,"MYD11A1","Night"
"496",2003-11-21,100,"MYD11A1","Night"
"497",2003-11-22,92.7272727272727,"MYD11A1","Night"
"498",2003-11-23,100,"MYD11A1","Night"
"499",2003-11-24,88.1818181818182,"MYD11A1","Night"
"500",2003-11-25,99.0909090909091,"MYD11A1","Night"
"501",2003-11-26,63.6363636363636,"MYD11A1","Night"
"502",2003-11-27,86.3636363636364,"MYD11A1","Night"
"503",2003-11-28,100,"MYD11A1","Night"
"504",2003-11-29,74.5454545454545,"MYD11A1","Night"
"505",2003-11-30,100,"MYD11A1","Night"
"506",2003-12-01,2.72727272727273,"MYD11A1","Night"
"507",2003-12-02,100,"MYD11A1","Night"
"508",2003-12-03,12.7272727272727,"MYD11A1","Night"
"509",2003-12-04,5.45454545454545,"MYD11A1","Night"
"510",2003-12-05,100,"MYD11A1","Night"
"511",2003-12-06,43.6363636363636,"MYD11A1","Night"
"512",2003-12-07,100,"MYD11A1","Night"
"513",2003-12-08,0,"MYD11A1","Night"
"514",2003-12-09,100,"MYD11A1","Night"
"515",2003-12-10,100,"MYD11A1","Night"
"516",2003-12-11,85.4545454545455,"MYD11A1","Night"
"517",2003-12-12,17.2727272727273,"MYD11A1","Night"
"518",2003-12-13,86.3636363636364,"MYD11A1","Night"
"519",2003-12-14,100,"MYD11A1","Night"
"520",2003-12-15,100,"MYD11A1","Night"
"521",2003-12-16,100,"MYD11A1","Night"
"522",2003-12-17,0,"MYD11A1","Night"
"523",2003-12-18,100,"MYD11A1","Night"
"524",2003-12-19,25.4545454545455,"MYD11A1","Night"
"525",2003-12-20,13.6363636363636,"MYD11A1","Night"
"526",2003-12-21,0,"MYD11A1","Night"
"527",2003-12-22,96.3636363636364,"MYD11A1","Night"
"528",2003-12-23,100,"MYD11A1","Night"
"529",2003-12-24,60.9090909090909,"MYD11A1","Night"
"530",2003-12-25,45.4545454545455,"MYD11A1","Night"
"531",2003-12-26,5.45454545454545,"MYD11A1","Night"
"532",2003-12-27,72.7272727272727,"MYD11A1","Night"
"533",2003-12-28,100,"MYD11A1","Night"
"534",2003-12-29,100,"MYD11A1","Night"
"535",2003-12-30,100,"MYD11A1","Night"
"536",2003-12-31,85.4545454545455,"MYD11A1","Night"
"537",2004-01-01,100,"MYD11A1","Night"
"538",2004-01-02,100,"MYD11A1","Night"
"539",2004-01-03,100,"MYD11A1","Night"
"540",2004-01-04,98.1818181818182,"MYD11A1","Night"
"541",2004-01-05,100,"MYD11A1","Night"
