"","timp","frecventa","tip","Day_night"
"244",2000-11-09,68.1818181818182,"MOD11A1","Night"
"245",2000-11-10,100,"MOD11A1","Night"
"246",2000-11-11,0,"MOD11A1","Night"
"247",2000-11-12,0,"MOD11A1","Night"
"248",2000-11-13,92.4242424242424,"MOD11A1","Night"
"249",2000-11-14,42.4242424242424,"MOD11A1","Night"
"250",2000-11-15,0,"MOD11A1","Night"
"251",2000-11-16,81.8181818181818,"MOD11A1","Night"
"252",2000-11-17,57.5757575757576,"MOD11A1","Night"
"253",2000-11-18,95.4545454545455,"MOD11A1","Night"
"254",2000-11-19,100,"MOD11A1","Night"
"255",2000-11-20,100,"MOD11A1","Night"
"256",2000-11-21,100,"MOD11A1","Night"
"257",2000-11-22,100,"MOD11A1","Night"
"258",2000-11-23,100,"MOD11A1","Night"
"259",2000-11-24,100,"MOD11A1","Night"
"260",2000-11-25,100,"MOD11A1","Night"
"261",2000-11-26,100,"MOD11A1","Night"
"262",2000-11-27,100,"MOD11A1","Night"
"263",2000-11-28,100,"MOD11A1","Night"
"264",2000-11-29,100,"MOD11A1","Night"
"265",2000-11-30,100,"MOD11A1","Night"
"266",2000-12-01,100,"MOD11A1","Night"
"267",2000-12-02,100,"MOD11A1","Night"
"268",2000-12-03,98.4848484848485,"MOD11A1","Night"
"269",2000-12-04,100,"MOD11A1","Night"
"270",2000-12-05,100,"MOD11A1","Night"
"271",2000-12-06,100,"MOD11A1","Night"
"272",2000-12-07,100,"MOD11A1","Night"
"273",2000-12-08,66.6666666666667,"MOD11A1","Night"
"274",2000-12-09,100,"MOD11A1","Night"
"275",2000-12-10,100,"MOD11A1","Night"
"276",2000-12-11,100,"MOD11A1","Night"
"277",2000-12-12,100,"MOD11A1","Night"
"278",2000-12-13,100,"MOD11A1","Night"
"279",2000-12-14,100,"MOD11A1","Night"
"280",2000-12-15,100,"MOD11A1","Night"
"281",2000-12-16,100,"MOD11A1","Night"
"282",2000-12-17,0,"MOD11A1","Night"
"283",2000-12-18,81.8181818181818,"MOD11A1","Night"
"284",2000-12-19,100,"MOD11A1","Night"
"285",2000-12-20,100,"MOD11A1","Night"
"286",2000-12-21,100,"MOD11A1","Night"
"287",2000-12-22,100,"MOD11A1","Night"
"288",2000-12-23,100,"MOD11A1","Night"
"289",2000-12-24,0,"MOD11A1","Night"
"290",2000-12-25,100,"MOD11A1","Night"
