"","timp","frecventa","tip","Day_night"
"360",2003-07-08,100,"MYD11A1","Day"
"361",2003-07-09,100,"MYD11A1","Day"
"362",2003-07-10,100,"MYD11A1","Day"
"363",2003-07-11,100,"MYD11A1","Day"
"364",2003-07-12,12.6262626262626,"MYD11A1","Day"
"365",2003-07-13,100,"MYD11A1","Day"
"366",2003-07-14,100,"MYD11A1","Day"
"367",2003-07-15,77.7777777777778,"MYD11A1","Day"
"368",2003-07-16,97.3063973063973,"MYD11A1","Day"
"369",2003-07-17,2.35690235690236,"MYD11A1","Day"
"370",2003-07-18,25.5892255892256,"MYD11A1","Day"
"371",2003-07-19,59.2592592592593,"MYD11A1","Day"
"372",2003-07-20,100,"MYD11A1","Day"
"373",2003-07-21,21.2121212121212,"MYD11A1","Day"
"374",2003-07-22,0,"MYD11A1","Day"
"375",2003-07-23,2.69360269360269,"MYD11A1","Day"
"376",2003-07-24,100,"MYD11A1","Day"
"377",2003-07-25,36.3636363636364,"MYD11A1","Day"
"378",2003-07-26,5.21885521885522,"MYD11A1","Day"
"379",2003-07-27,0.336700336700337,"MYD11A1","Day"
"380",2003-07-28,9.93265993265993,"MYD11A1","Day"
"381",2003-07-29,19.8653198653199,"MYD11A1","Day"
"382",2003-07-30,100,"MYD11A1","Day"
"383",2003-07-31,89.5622895622896,"MYD11A1","Day"
"384",2003-08-01,100,"MYD11A1","Day"
"385",2003-08-02,2.35690235690236,"MYD11A1","Day"
"386",2003-08-03,74.4107744107744,"MYD11A1","Day"
"387",2003-08-04,65.3198653198653,"MYD11A1","Day"
"388",2003-08-05,17.5084175084175,"MYD11A1","Day"
"389",2003-08-06,0.841750841750842,"MYD11A1","Day"
"390",2003-08-07,31.8181818181818,"MYD11A1","Day"
"391",2003-08-08,0.168350168350168,"MYD11A1","Day"
"392",2003-08-09,30.6397306397306,"MYD11A1","Day"
"393",2003-08-10,2.52525252525253,"MYD11A1","Day"
"394",2003-08-11,80.3030303030303,"MYD11A1","Day"
"395",2003-08-12,55.0505050505051,"MYD11A1","Day"
"396",2003-08-13,100,"MYD11A1","Day"
"397",2003-08-14,13.973063973064,"MYD11A1","Day"
"398",2003-08-15,87.3737373737374,"MYD11A1","Day"
"399",2003-08-16,100,"MYD11A1","Day"
"400",2003-08-17,0.336700336700337,"MYD11A1","Day"
"401",2003-08-18,0,"MYD11A1","Day"
"402",2003-08-19,80.1346801346801,"MYD11A1","Day"
"403",2003-08-20,34.6801346801347,"MYD11A1","Day"
"404",2003-08-21,16.1616161616162,"MYD11A1","Day"
"405",2003-08-22,100,"MYD11A1","Day"
"406",2003-08-23,14.6464646464646,"MYD11A1","Day"
"407",2003-08-24,56.5656565656566,"MYD11A1","Day"
"408",2003-08-25,52.1885521885522,"MYD11A1","Day"
"409",2003-08-26,5.89225589225589,"MYD11A1","Day"
"410",2003-08-27,0,"MYD11A1","Day"
"411",2003-08-28,0,"MYD11A1","Day"
"412",2003-08-29,0,"MYD11A1","Day"
"413",2003-08-30,0,"MYD11A1","Day"
"414",2003-08-31,18.6868686868687,"MYD11A1","Day"
"415",2003-09-01,100,"MYD11A1","Day"
"416",2003-09-02,93.4343434343434,"MYD11A1","Day"
"417",2003-09-03,100,"MYD11A1","Day"
"418",2003-09-04,91.5824915824916,"MYD11A1","Day"
"419",2003-09-05,99.6632996632997,"MYD11A1","Day"
"420",2003-09-06,100,"MYD11A1","Day"
"421",2003-09-07,50.8417508417508,"MYD11A1","Day"
"422",2003-09-08,0,"MYD11A1","Day"
"423",2003-09-09,100,"MYD11A1","Day"
"424",2003-09-10,69.1919191919192,"MYD11A1","Day"
"425",2003-09-11,100,"MYD11A1","Day"
"426",2003-09-12,100,"MYD11A1","Day"
"427",2003-09-13,77.6094276094276,"MYD11A1","Day"
"428",2003-09-14,100,"MYD11A1","Day"
"429",2003-09-15,100,"MYD11A1","Day"
"430",2003-09-16,69.023569023569,"MYD11A1","Day"
"431",2003-09-17,100,"MYD11A1","Day"
"432",2003-09-18,42.2558922558923,"MYD11A1","Day"
"433",2003-09-19,0,"MYD11A1","Day"
"434",2003-09-20,0,"MYD11A1","Day"
"435",2003-09-21,0,"MYD11A1","Day"
"436",2003-09-22,0,"MYD11A1","Day"
"437",2003-09-23,0,"MYD11A1","Day"
"438",2003-09-24,0.505050505050505,"MYD11A1","Day"
"439",2003-09-25,100,"MYD11A1","Day"
"440",2003-09-26,100,"MYD11A1","Day"
"441",2003-09-27,3.53535353535354,"MYD11A1","Day"
"442",2003-09-28,8.58585858585859,"MYD11A1","Day"
"443",2003-09-29,1.17845117845118,"MYD11A1","Day"
"444",2003-09-30,53.8720538720539,"MYD11A1","Day"
"445",2003-10-01,100,"MYD11A1","Day"
"446",2003-10-02,99.1582491582492,"MYD11A1","Day"
"447",2003-10-03,100,"MYD11A1","Day"
"448",2003-10-04,100,"MYD11A1","Day"
"449",2003-10-05,82.4915824915825,"MYD11A1","Day"
"450",2003-10-06,100,"MYD11A1","Day"
"451",2003-10-07,0.673400673400673,"MYD11A1","Day"
"452",2003-10-08,29.1245791245791,"MYD11A1","Day"
"453",2003-10-09,100,"MYD11A1","Day"
"454",2003-10-10,97.3063973063973,"MYD11A1","Day"
"455",2003-10-11,0.336700336700337,"MYD11A1","Day"
"456",2003-10-12,100,"MYD11A1","Day"
"457",2003-10-13,15.4882154882155,"MYD11A1","Day"
"458",2003-10-14,67.5084175084175,"MYD11A1","Day"
"459",2003-10-15,32.8282828282828,"MYD11A1","Day"
"460",2003-10-16,98.4848484848485,"MYD11A1","Day"
"461",2003-10-17,100,"MYD11A1","Day"
"462",2003-10-18,100,"MYD11A1","Day"
"463",2003-10-19,100,"MYD11A1","Day"
"464",2003-10-20,100,"MYD11A1","Day"
"465",2003-10-21,18.1818181818182,"MYD11A1","Day"
"466",2003-10-22,100,"MYD11A1","Day"
"467",2003-10-23,100,"MYD11A1","Day"
"468",2003-10-24,100,"MYD11A1","Day"
"469",2003-10-25,100,"MYD11A1","Day"
"470",2003-10-26,6.56565656565657,"MYD11A1","Day"
"471",2003-10-27,100,"MYD11A1","Day"
"472",2003-10-28,62.6262626262626,"MYD11A1","Day"
"473",2003-10-29,0,"MYD11A1","Day"
"474",2003-10-30,100,"MYD11A1","Day"
"475",2003-10-31,52.5252525252525,"MYD11A1","Day"
"476",2003-11-01,100,"MYD11A1","Day"
"477",2003-11-02,44.7811447811448,"MYD11A1","Day"
"478",2003-11-03,100,"MYD11A1","Day"
"479",2003-11-04,51.3468013468013,"MYD11A1","Day"
"480",2003-11-05,38.7205387205387,"MYD11A1","Day"
"481",2003-11-06,100,"MYD11A1","Day"
"482",2003-11-07,100,"MYD11A1","Day"
"483",2003-11-08,0,"MYD11A1","Day"
"484",2003-11-09,100,"MYD11A1","Day"
"485",2003-11-10,100,"MYD11A1","Day"
"486",2003-11-11,100,"MYD11A1","Day"
"487",2003-11-12,100,"MYD11A1","Day"
"488",2003-11-13,16.8350168350168,"MYD11A1","Day"
"489",2003-11-14,94.4444444444444,"MYD11A1","Day"
"490",2003-11-15,100,"MYD11A1","Day"
"491",2003-11-16,17.003367003367,"MYD11A1","Day"
"492",2003-11-17,100,"MYD11A1","Day"
"493",2003-11-18,100,"MYD11A1","Day"
"494",2003-11-19,100,"MYD11A1","Day"
"495",2003-11-20,2.86195286195286,"MYD11A1","Day"
"496",2003-11-21,0,"MYD11A1","Day"
"497",2003-11-22,9.42760942760943,"MYD11A1","Day"
"498",2003-11-23,96.969696969697,"MYD11A1","Day"
"499",2003-11-24,27.9461279461279,"MYD11A1","Day"
"500",2003-11-25,14.1414141414141,"MYD11A1","Day"
"501",2003-11-26,98.6531986531987,"MYD11A1","Day"
"502",2003-11-27,100,"MYD11A1","Day"
"503",2003-11-28,98.989898989899,"MYD11A1","Day"
"504",2003-11-29,100,"MYD11A1","Day"
"505",2003-11-30,100,"MYD11A1","Day"
"506",2003-12-01,100,"MYD11A1","Day"
"507",2003-12-02,92.0875420875421,"MYD11A1","Day"
"508",2003-12-03,0.168350168350168,"MYD11A1","Day"
"509",2003-12-04,100,"MYD11A1","Day"
"510",2003-12-05,7.07070707070707,"MYD11A1","Day"
"511",2003-12-06,100,"MYD11A1","Day"
"512",2003-12-07,90.2356902356902,"MYD11A1","Day"
"513",2003-12-08,20.3703703703704,"MYD11A1","Day"
"514",2003-12-09,70.2020202020202,"MYD11A1","Day"
"515",2003-12-10,8.75420875420875,"MYD11A1","Day"
"516",2003-12-11,88.3838383838384,"MYD11A1","Day"
"517",2003-12-12,100,"MYD11A1","Day"
"518",2003-12-13,96.8013468013468,"MYD11A1","Day"
