"","timp","frecventa","tip","Day_night"
"245",2003-03-15,100,"MYD11A1","Night"
"246",2003-03-16,24.7474747474747,"MYD11A1","Night"
"247",2003-03-17,100,"MYD11A1","Night"
"248",2003-03-18,27.6094276094276,"MYD11A1","Night"
"249",2003-03-19,100,"MYD11A1","Night"
"250",2003-03-20,13.2996632996633,"MYD11A1","Night"
"251",2003-03-21,23.4006734006734,"MYD11A1","Night"
"252",2003-03-22,0.673400673400673,"MYD11A1","Night"
"253",2003-03-23,4.71380471380471,"MYD11A1","Night"
"254",2003-03-24,81.4814814814815,"MYD11A1","Night"
"255",2003-03-25,0,"MYD11A1","Night"
"256",2003-03-26,10.4377104377104,"MYD11A1","Night"
"257",2003-03-27,0,"MYD11A1","Night"
"258",2003-03-28,0,"MYD11A1","Night"
"259",2003-03-29,0.168350168350168,"MYD11A1","Night"
"260",2003-03-30,86.026936026936,"MYD11A1","Night"
"261",2003-03-31,9.09090909090909,"MYD11A1","Night"
"262",2003-04-01,0,"MYD11A1","Night"
"263",2003-04-02,100,"MYD11A1","Night"
"264",2003-04-03,0,"MYD11A1","Night"
"265",2003-04-04,0,"MYD11A1","Night"
"266",2003-04-05,100,"MYD11A1","Night"
"267",2003-04-06,100,"MYD11A1","Night"
"268",2003-04-07,100,"MYD11A1","Night"
"269",2003-04-08,100,"MYD11A1","Night"
"270",2003-04-09,71.5488215488216,"MYD11A1","Night"
"271",2003-04-10,36.7003367003367,"MYD11A1","Night"
"272",2003-04-11,100,"MYD11A1","Night"
"273",2003-04-12,89.3939393939394,"MYD11A1","Night"
"274",2003-04-13,100,"MYD11A1","Night"
"275",2003-04-14,100,"MYD11A1","Night"
"276",2003-04-15,100,"MYD11A1","Night"
"277",2003-04-16,100,"MYD11A1","Night"
"278",2003-04-17,3.03030303030303,"MYD11A1","Night"
"279",2003-04-18,100,"MYD11A1","Night"
"280",2003-04-19,0.673400673400673,"MYD11A1","Night"
"281",2003-04-20,74.0740740740741,"MYD11A1","Night"
"282",2003-04-21,2.69360269360269,"MYD11A1","Night"
"283",2003-04-22,48.989898989899,"MYD11A1","Night"
"284",2003-04-23,77.4410774410774,"MYD11A1","Night"
"285",2003-04-24,100,"MYD11A1","Night"
"286",2003-04-25,100,"MYD11A1","Night"
"287",2003-04-26,0.336700336700337,"MYD11A1","Night"
"288",2003-04-27,100,"MYD11A1","Night"
"289",2003-04-28,10.6060606060606,"MYD11A1","Night"
"290",2003-04-29,86.8686868686869,"MYD11A1","Night"
"291",2003-04-30,52.8619528619529,"MYD11A1","Night"
"292",2003-05-01,100,"MYD11A1","Night"
"293",2003-05-02,36.1952861952862,"MYD11A1","Night"
"294",2003-05-03,30.6397306397306,"MYD11A1","Night"
"295",2003-05-04,100,"MYD11A1","Night"
"296",2003-05-05,0,"MYD11A1","Night"
"297",2003-05-06,0,"MYD11A1","Night"
"298",2003-05-07,0,"MYD11A1","Night"
"299",2003-05-08,0.168350168350168,"MYD11A1","Night"
"300",2003-05-09,0.336700336700337,"MYD11A1","Night"
"301",2003-05-10,100,"MYD11A1","Night"
"302",2003-05-11,81.1447811447811,"MYD11A1","Night"
"303",2003-05-12,89.8989898989899,"MYD11A1","Night"
"304",2003-05-13,100,"MYD11A1","Night"
"305",2003-05-14,0,"MYD11A1","Night"
"306",2003-05-15,100,"MYD11A1","Night"
"307",2003-05-16,11.6161616161616,"MYD11A1","Night"
"308",2003-05-17,0.336700336700337,"MYD11A1","Night"
"309",2003-05-18,99.1582491582492,"MYD11A1","Night"
"310",2003-05-19,12.6262626262626,"MYD11A1","Night"
"311",2003-05-20,100,"MYD11A1","Night"
"312",2003-05-21,0,"MYD11A1","Night"
"313",2003-05-22,100,"MYD11A1","Night"
"314",2003-05-23,0.673400673400673,"MYD11A1","Night"
"315",2003-05-24,71.2121212121212,"MYD11A1","Night"
"316",2003-05-25,3.03030303030303,"MYD11A1","Night"
"317",2003-05-26,84.3434343434343,"MYD11A1","Night"
"318",2003-05-27,49.4949494949495,"MYD11A1","Night"
"319",2003-05-28,8.58585858585859,"MYD11A1","Night"
"320",2003-05-29,85.8585858585859,"MYD11A1","Night"
"321",2003-05-30,0,"MYD11A1","Night"
"322",2003-05-31,100,"MYD11A1","Night"
"323",2003-06-01,46.6329966329966,"MYD11A1","Night"
"324",2003-06-02,100,"MYD11A1","Night"
"325",2003-06-03,89.7306397306397,"MYD11A1","Night"
"326",2003-06-04,1.01010101010101,"MYD11A1","Night"
"327",2003-06-05,100,"MYD11A1","Night"
"328",2003-06-06,0.336700336700337,"MYD11A1","Night"
"329",2003-06-07,100,"MYD11A1","Night"
"330",2003-06-08,0,"MYD11A1","Night"
"331",2003-06-09,0,"MYD11A1","Night"
"332",2003-06-10,100,"MYD11A1","Night"
"333",2003-06-11,100,"MYD11A1","Night"
"334",2003-06-12,3.03030303030303,"MYD11A1","Night"
"335",2003-06-13,0.336700336700337,"MYD11A1","Night"
"336",2003-06-14,100,"MYD11A1","Night"
"337",2003-06-15,3.87205387205387,"MYD11A1","Night"
"338",2003-06-16,16.8350168350168,"MYD11A1","Night"
"339",2003-06-17,0,"MYD11A1","Night"
"340",2003-06-18,1.68350168350168,"MYD11A1","Night"
"341",2003-06-19,100,"MYD11A1","Night"
"342",2003-06-20,4.88215488215488,"MYD11A1","Night"
"343",2003-06-21,100,"MYD11A1","Night"
"344",2003-06-22,5.38720538720539,"MYD11A1","Night"
"345",2003-06-23,0.673400673400673,"MYD11A1","Night"
"346",2003-06-24,4.04040404040404,"MYD11A1","Night"
"347",2003-06-25,100,"MYD11A1","Night"
"348",2003-06-26,100,"MYD11A1","Night"
"349",2003-06-27,100,"MYD11A1","Night"
"350",2003-06-28,0.168350168350168,"MYD11A1","Night"
"351",2003-06-29,0,"MYD11A1","Night"
"352",2003-06-30,41.0774410774411,"MYD11A1","Night"
"353",2003-07-01,3.1986531986532,"MYD11A1","Night"
"354",2003-07-02,57.0707070707071,"MYD11A1","Night"
"355",2003-07-03,0,"MYD11A1","Night"
"356",2003-07-04,100,"MYD11A1","Night"
"357",2003-07-05,100,"MYD11A1","Night"
"358",2003-07-06,75.9259259259259,"MYD11A1","Night"
"359",2003-07-07,100,"MYD11A1","Night"
"360",2003-07-08,100,"MYD11A1","Night"
"361",2003-07-09,100,"MYD11A1","Night"
"362",2003-07-10,11.2794612794613,"MYD11A1","Night"
"363",2003-07-11,100,"MYD11A1","Night"
"364",2003-07-12,100,"MYD11A1","Night"
"365",2003-07-13,100,"MYD11A1","Night"
"366",2003-07-14,100,"MYD11A1","Night"
"367",2003-07-15,84.6801346801347,"MYD11A1","Night"
"368",2003-07-16,100,"MYD11A1","Night"
"369",2003-07-17,96.2962962962963,"MYD11A1","Night"
"370",2003-07-18,75.4208754208754,"MYD11A1","Night"
"371",2003-07-19,98.989898989899,"MYD11A1","Night"
"372",2003-07-20,88.2154882154882,"MYD11A1","Night"
"373",2003-07-21,0,"MYD11A1","Night"
"374",2003-07-22,0,"MYD11A1","Night"
"375",2003-07-23,100,"MYD11A1","Night"
"376",2003-07-24,100,"MYD11A1","Night"
"377",2003-07-25,100,"MYD11A1","Night"
"378",2003-07-26,0,"MYD11A1","Night"
"379",2003-07-27,0,"MYD11A1","Night"
"380",2003-07-28,0,"MYD11A1","Night"
"381",2003-07-29,10.2693602693603,"MYD11A1","Night"
"382",2003-07-30,100,"MYD11A1","Night"
"383",2003-07-31,100,"MYD11A1","Night"
"384",2003-08-01,100,"MYD11A1","Night"
"385",2003-08-02,12.962962962963,"MYD11A1","Night"
"386",2003-08-03,66.3299663299663,"MYD11A1","Night"
"387",2003-08-04,7.91245791245791,"MYD11A1","Night"
"388",2003-08-05,12.4579124579125,"MYD11A1","Night"
"389",2003-08-06,1.01010101010101,"MYD11A1","Night"
"390",2003-08-07,0.336700336700337,"MYD11A1","Night"
"391",2003-08-08,100,"MYD11A1","Night"
"392",2003-08-09,38.047138047138,"MYD11A1","Night"
"393",2003-08-10,100,"MYD11A1","Night"
"394",2003-08-11,67.003367003367,"MYD11A1","Night"
"395",2003-08-12,8.41750841750842,"MYD11A1","Night"
"396",2003-08-13,72.0538720538721,"MYD11A1","Night"
"397",2003-08-14,5.55555555555556,"MYD11A1","Night"
"398",2003-08-15,0,"MYD11A1","Night"
"399",2003-08-16,2.18855218855219,"MYD11A1","Night"
"400",2003-08-17,31.3131313131313,"MYD11A1","Night"
"401",2003-08-18,0,"MYD11A1","Night"
"402",2003-08-19,18.6868686868687,"MYD11A1","Night"
"403",2003-08-20,54.3771043771044,"MYD11A1","Night"
"404",2003-08-21,46.4646464646465,"MYD11A1","Night"
"405",2003-08-22,0,"MYD11A1","Night"
"406",2003-08-23,0,"MYD11A1","Night"
"407",2003-08-24,100,"MYD11A1","Night"
"408",2003-08-25,0.336700336700337,"MYD11A1","Night"
"409",2003-08-26,1.68350168350168,"MYD11A1","Night"
"410",2003-08-27,0,"MYD11A1","Night"
"411",2003-08-28,0,"MYD11A1","Night"
"412",2003-08-29,0,"MYD11A1","Night"
"413",2003-08-30,100,"MYD11A1","Night"
"414",2003-08-31,5.38720538720539,"MYD11A1","Night"
"415",2003-09-01,23.2323232323232,"MYD11A1","Night"
"416",2003-09-02,34.5117845117845,"MYD11A1","Night"
"417",2003-09-03,1.51515151515152,"MYD11A1","Night"
"418",2003-09-04,100,"MYD11A1","Night"
"419",2003-09-05,100,"MYD11A1","Night"
"420",2003-09-06,100,"MYD11A1","Night"
"421",2003-09-07,100,"MYD11A1","Night"
"422",2003-09-08,0,"MYD11A1","Night"
"423",2003-09-09,100,"MYD11A1","Night"
"424",2003-09-10,0,"MYD11A1","Night"
