"timp","frecventa","tip","year","month"
2017-09-09,0,"Landsat","2017","09"
2017-09-17,1.58683548607704,"Landsat","2017","09"
2017-09-25,91.8583400626698,"Landsat","2017","09"
2017-10-03,7.3530718615856,"Landsat","2017","10"
2017-10-11,0.0772746767020713,"Landsat","2017","10"
2017-10-19,6.3233867945305,"Landsat","2017","10"
2017-11-20,74.109892317738,"Landsat","2017","11"
2018-01-07,83.1738255215075,"Landsat","2018","01"
2018-01-15,16.1569757782526,"Landsat","2018","01"
2018-01-23,42.1977690800836,"Landsat","2018","01"
2018-01-31,7.06561006425389,"Landsat","2018","01"
2018-03-04,39.3641066854187,"Landsat","2018","03"
2018-04-13,3.06896378522276,"Landsat","2018","04"
2018-04-21,0,"Landsat","2018","04"
2018-04-29,3.22814961922903,"Landsat","2018","04"
2018-05-07,27.8069060378569,"Landsat","2018","05"
2018-05-23,0,"Landsat","2018","05"
2018-05-31,3.22583137892797,"Landsat","2018","05"
2018-06-08,0.327258255833272,"Landsat","2018","06"
2018-06-16,55.6767909372259,"Landsat","2018","06"
2018-06-24,32.3916126065908,"Landsat","2018","06"
2018-07-02,12.8210279850242,"Landsat","2018","07"
2018-07-18,6.35468303859484,"Landsat","2018","07"
2018-08-03,9.34328116004745,"Landsat","2018","08"
2018-08-11,1.61619986322382,"Landsat","2018","08"
2018-08-19,3.80809606787808,"Landsat","2018","08"
2018-08-27,41.8519649018418,"Landsat","2018","08"
2018-09-04,57.4374944458826,"Landsat","2018","09"
2018-09-12,39.4363585081351,"Landsat","2018","09"
2018-09-20,3.73661699192866,"Landsat","2018","09"
2018-09-28,0.0386373383510357,"Landsat","2018","09"
2018-10-06,4.80532577071831,"Landsat","2018","10"
2018-10-14,0.537445376462906,"Landsat","2018","10"
2018-10-22,6.8194902189578,"Landsat","2018","10"
2018-10-30,13.8275306490686,"Landsat","2018","10"
2018-12-01,2.61072495237948,"Landsat","2018","12"
2019-01-02,98.6314654756063,"Landsat","2019","01"
2019-01-18,12.6019542765738,"Landsat","2019","01"
2019-02-11,4.81846246575766,"Landsat","2019","02"
2019-02-19,13.8619178802011,"Landsat","2019","02"
2019-03-07,25.1683622018646,"Landsat","2019","03"
2019-03-15,6.11204055375033,"Landsat","2019","03"
2019-03-23,0.0386373383510357,"Landsat","2019","03"
2019-03-31,6.72598786014829,"Landsat","2019","03"
2019-05-02,59.1931751005537,"Landsat","2019","05"
2019-05-26,31.003373039638,"Landsat","2019","05"
2019-06-11,0,"Landsat","2019","06"
2019-06-19,9.45532944126545,"Landsat","2019","06"
2019-06-27,0,"Landsat","2019","06"
2019-07-05,55.0543434163907,"Landsat","2019","07"
2019-07-13,53.1742505322293,"Landsat","2019","07"
2019-07-21,11.3470135269322,"Landsat","2019","07"
2019-08-06,8.01067936032023,"Landsat","2019","08"
2019-08-14,0,"Landsat","2019","08"
2019-08-22,7.55514514116152,"Landsat","2019","08"
2019-08-30,6.39216125679534,"Landsat","2019","08"
2019-09-07,7.25956950277609,"Landsat","2019","09"
2019-09-15,0.134457937461604,"Landsat","2019","09"
2019-09-23,68.3973618425374,"Landsat","2019","09"
2019-10-01,0,"Landsat","2019","10"
2019-10-09,7.7151037219348,"Landsat","2019","10"
2019-11-10,71.4477797053517,"Landsat","2019","11"
2019-11-26,94.4238593291785,"Landsat","2019","11"
2019-12-04,4.62450302723546,"Landsat","2019","12"
2020-01-13,95.4118160708145,"Landsat","2020","01"
2020-03-01,41.0398080497031,"Landsat","2020","03"
2020-03-17,12.4957015961084,"Landsat","2020","03"
2020-03-25,79.8112179648168,"Landsat","2020","03"
2020-04-02,10.3590567852962,"Landsat","2020","04"
2020-04-10,0.0788201702361128,"Landsat","2020","04"
2020-04-18,41.0931275766275,"Landsat","2020","04"
2020-04-26,71.0872933385365,"Landsat","2020","04"
2020-05-12,8.90358824961266,"Landsat","2020","05"
2020-06-05,9.86527160116994,"Landsat","2020","06"
2020-06-13,6.55405170448618,"Landsat","2020","06"
2020-06-29,19.3221465359694,"Landsat","2020","06"
2020-07-07,22.1272173002546,"Landsat","2020","07"
2020-07-15,0.233755897023766,"Landsat","2020","07"
2020-07-23,41.4420227419374,"Landsat","2020","07"
2020-08-08,10.2910550697984,"Landsat","2020","08"
2020-08-24,28.0874131142854,"Landsat","2020","08"
2020-09-01,0,"Landsat","2020","09"
2020-09-09,10.2443038903936,"Landsat","2020","09"
2020-09-17,0.0425010721861392,"Landsat","2020","09"
2020-09-25,87.0279000220233,"Landsat","2020","09"
2020-10-03,0,"Landsat","2020","10"
2020-10-11,10.7952723352794,"Landsat","2020","10"
2020-10-19,93.8910504333177,"Landsat","2020","10"
2020-11-28,97.3772974727317,"Landsat","2020","11"
2021-01-15,87.5761638532245,"Landsat","2021","01"
2021-01-23,88.9721308878474,"Landsat","2021","01"
2021-02-16,51.8791269507026,"Landsat","2021","02"
2021-03-28,0.0471375527882635,"Landsat","2021","03"
2021-04-05,57.2736721312742,"Landsat","2021","04"
2021-04-13,3.6597286886101,"Landsat","2021","04"
2021-04-29,67.916326980067,"Landsat","2021","04"
2021-05-15,0,"Landsat","2021","05"
2021-05-23,11.6364071911814,"Landsat","2021","05"
2021-06-08,14.2614279587508,"Landsat","2021","06"
2021-06-24,44.936383622405,"Landsat","2021","06"
2021-07-10,12.2503544975794,"Landsat","2021","07"
2021-07-18,61.6284865368195,"Landsat","2021","07"
2021-07-26,12.0830548225194,"Landsat","2021","07"
2021-08-03,0.902181850496683,"Landsat","2021","08"
2021-08-11,11.734546030593,"Landsat","2021","08"
2021-08-19,49.636229459425,"Landsat","2021","08"
2021-08-27,17.4876457110623,"Landsat","2021","08"
2021-09-04,30.5095878555118,"Landsat","2021","09"
2021-09-12,91.1172759130969,"Landsat","2021","09"
2021-09-20,8.6215356796501,"Landsat","2021","09"
2021-10-06,0.203232399726448,"Landsat","2021","10"
2021-10-22,18.1495033170155,"Landsat","2021","10"
2021-10-30,91.8397941402613,"Landsat","2021","10"
2021-11-15,93.9150055830954,"Landsat","2021","11"
2021-12-01,85.7289127066615,"Landsat","2021","12"
2021-12-09,2.52340456770614,"Landsat","2021","12"
